retrieved,url,volume,format,date1,date2,reo,ambiguous,other,percent,incomplete
2018-01-18 01:50:31.803097,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=245;num=209,40,OCR,"Wednesday, 81st August, 1881.",1881-8-31,185,8746,68747,0.27,
2018-01-18 01:55:08.397621,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=322;num=286,40,OCR,"Thursday, 1st September, 1881.",1881-9-1,55,699,7482,0.73,
2018-01-18 01:55:24.331158,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=330;num=294,40,OCR,"Friday, 2nd September, 1881.",1881-9-2,17,1395,12193,0.14,
2018-01-18 01:56:23.409555,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=344;num=308,40,OCR,"Monday, 5th September, 1881.",1881-9-5,152,7186,55872,0.27,
2018-01-18 01:59:52.079148,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=400;num=364,40,OCR,"Tuesday, 6th September, 1881.",1881-9-6,22,1330,12258,0.18,
2018-01-18 02:00:52.956952,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=414;num=378,40,OCR,"Wednesday, 7th September, 1881.",1881-9-7,147,4541,37291,0.39,
2018-01-18 02:03:13.954419,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=453;num=417,40,OCR,"Thursday, 8th September, 1881.",1881-9-8,110,5615,47632,0.23,
2018-01-18 02:05:54.271660,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=503;num=467,40,OCR,"Friday, 9th September, 1881.",1881-9-9,560,20672,178306,0.31,
2018-01-18 02:17:13.595430,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=700;num=664,40,OCR,"Friday, 16th September, 1881.",1881-9-16,130,6655,56087,0.23,
2018-01-18 02:20:52.293688,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=764;num=728,40,OCR,"Monday, 19th September, 1881.",1881-9-19,101,1711,15201,0.66,
2018-01-18 02:22:03.147839,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=784;num=748,40,OCR,"Tuesday, 20th September, 1881.",1881-9-20,152,10400,82109,0.18,
2018-01-18 02:27:22.876549,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787354;page=ssd;view=plaintext;seq=874;num=838,40,OCR,"Thursday, 22nd September, 1881.",1881-9-22,13,857,7223,0.18,
2018-01-18 02:29:39.724260,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=37;num=1,41,OCR,"Thursday, 18th May, 1882.",1882-5-18,5,339,2719,0.18,
2018-01-18 02:29:45.500539,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=40;num=4,41,OCR,"Friday, 19th May, 1882.",1882-5-19,27,269,2577,1.04,
2018-01-18 02:29:53.553367,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=44;num=8,41,OCR,"Tuesday, 23rd May, 1882.",1882-5-23,330,11374,93313,0.35,
2018-01-18 02:35:02.730256,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=140;num=104,41,OCR,"Friday, 26th Stay, 1882.",1882-5-26,370,3024,24296,1.5,
2018-01-18 02:36:07.058874,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=164;num=128,41,OCR,"Tuesday, 30th May, 1882.",1882-5-30,713,8131,64306,1.1,
2018-01-18 02:39:53.535992,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=230;num=194,41,OCR,"Thursday, 1st June, 1882.",1882-6-1,108,6267,49920,0.22,
2018-01-18 02:42:40.552021,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=282;num=246,41,OCR,"Friday, 2nd June, 1882.",1882-6-2,829,7584,66170,1.24,
2018-01-18 02:46:30.455560,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=351;num=315,41,OCR,"Wednesday, 7th June, 1882.",1882-6-7,151,4298,40308,0.37,
2018-01-18 02:48:57.529243,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=393;num=357,41,OCR,"Thursday, 8th June, 1882.",1882-6-8,86,1500,14558,0.59,
2018-01-18 02:50:00.807702,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=409;num=373,41,OCR,"Friday, 9th June, 1882.",1882-6-9,1176,29863,251528,0.47,
2018-01-18 03:05:04.565912,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787362;page=ssd;view=plaintext;seq=670;num=634,41,OCR,"Thursday, 22nd June, 1882.",1882-6-22,85,4622,42205,0.2,
2018-02-20 23:20:13.353156,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370,42,OCR,27 June 1882,1882-6-27,82,7195,55605,0.15,
2018-01-18 03:14:58.605673,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=90;num=58,42,OCR,"Wednesday, 28th June, 1882.",1882-6-28,92,3477,30141,0.3,
2018-01-18 03:16:35.485765,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=121;num=89,42,OCR,"Thursday, 29th Jane, 1882.",1882-6-29,108,7037,68137,0.16,
2018-01-18 03:20:29.104783,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=194;num=162,42,OCR,"Friday, lib July, 1882.",1882-7-1,303,11383,99401,0.3,
2018-01-18 03:25:45.287522,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=297;num=265,42,OCR,"Thursday, 13th July, 1882.",1882-7-13,160,4020,39116,0.41,
2018-01-18 03:27:58.823254,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=339;num=307,42,OCR,"Friday, 14tf July, 1882.",1882-7-14,46,4701,39644,0.12,
2018-01-18 03:29:45.963303,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787370;page=ssd;view=plaintext;seq=377;num=345,42,OCR,"Monday, 17th July, 1882.",1882-7-17,592,32824,267128,0.22,
2018-02-20 23:20:13.714162,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388,43,OCR,31 July 1882,1882-7-31,13,1473,11184,0.12,
2018-01-18 03:51:55.450102,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=53;num=13,43,OCR,"Tuesday, 1st August, 1882.",1882-8-1,56,3225,28542,0.2,
2018-01-18 03:53:14.080109,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=83;num=43,43,OCR,"Wednesday, 2nd August, 1882.",1882-8-2,168,5688,49315,0.34,
2018-01-18 03:56:37.897245,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=134;num=94,43,OCR,"Thursday, 3rd August, 1882.",1882-8-3,126,5850,53399,0.24,
2018-01-18 03:59:41.152580,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=190;num=150,43,OCR,"Monday, 7th August, 1882.",1882-8-7,3,716,7579,0.04,
2018-01-18 04:00:33.305371,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=200;num=160,43,OCR,"Tuesday, 8th August, 1882.",1882-8-8,2,129,1001,0.2,
2018-01-18 04:00:35.735257,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=201;num=161,43,OCR,"Wednesday, 9tk August, 1882.",1882-8-9,542,23585,175385,0.31,
2018-01-18 04:11:39.053569,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=378;num=338,43,OCR,"Tuesday, 15th Augutt, 1882.",1882-8-15,260,9538,82908,0.31,
2018-01-18 04:16:56.929013,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=468;num=428,43,OCR,"Friday, 18th August, 1882.",1882-8-18,175,5774,45718,0.38,
2018-01-18 04:19:46.867764,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=520;num=480,43,OCR,"Tuesday, 22nd August, 1882.",1882-8-22,127,5240,47334,0.27,
2018-01-18 04:22:37.080452,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=568;num=528,43,OCR,"Wednesday, 23rd August, 1882.",1882-8-23,34,2260,20485,0.17,
2018-01-18 04:24:03.174085,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=593;num=553,43,OCR,"Friday, 25th August, 1882.",1882-8-25,408,23053,188759,0.22,
2018-01-18 04:35:05.921228,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=793;num=753,43,OCR,"Thursday, 31st August, 1882.",1882-8-31,45,1801,18657,0.24,
2018-01-18 04:36:21.420152,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=814;num=774,43,OCR,"Friday, 1st September, 1882.",1882-9-1,9,1184,10059,0.09,
2018-01-18 04:37:20.243492,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=827;num=787,43,OCR,"Saturday, 2nd September, 1882.",1882-9-2,3,22,299,0.99,
2018-01-18 04:37:22.215337,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=828;num=788,43,OCR,"Monday, 4th September, 1882.",1882-9-4,38,2765,25143,0.15,
2018-01-18 04:39:08.095257,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=857;num=817,43,OCR,"Tuesday, 5th September, 1882.",1882-9-5,19,942,8263,0.23,
2018-01-18 04:39:32.154645,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=869;num=829,43,OCR,"Wednesday, 6th September, 1882.",1882-9-6,112,5310,43826,0.25,
2018-01-18 04:42:36.860235,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=918;num=878,43,OCR,"Friday, 8th September, 1882.",1882-9-8,263,10685,88295,0.3,
2018-01-18 04:48:19.034267,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787388;page=ssd;view=plaintext;seq=1018;num=978,43,OCR,"Turtday, 12th September, 1882.",1882-9-12,22,1025,8590,0.26,
2018-02-20 23:20:13.786170,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396,44,OCR,14 June 1883,1883-6-14,93,3290,27515,0.34,
2018-01-18 04:52:34.022246,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=64;num=32,44,OCR,"Wednesday, 20th June, 1883.",1883-6-20,146,5796,46417,0.31,
2018-01-18 04:55:22.422244,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=113;num=81,44,OCR,"Thursday, 21st June, 1883.",1883-6-21,26,2398,20645,0.13,
2018-01-18 04:56:07.208079,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=135;num=103,44,OCR,"Friday, 22nd June, 1883.",1883-6-22,53,4288,34506,0.15,
2018-01-18 04:58:15.329630,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=171;num=139,44,OCR,"Tuetday, 26th June, 1883. -",1883-6-26,7,1440,11856,0.06,
2018-01-18 04:59:18.737541,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=183;num=151,44,OCR,"Tuesday, 28th June, 1883.",1883-6-28,207,14663,123832,0.17,
2018-01-18 05:07:14.490745,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=314;num=282,44,OCR,"Friday, 29th Jimc, 1883.",1883-6-29,72,3421,33062,0.22,
2018-01-18 05:09:13.945693,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=350;num=318,44,OCR,"Tuesday, 3rd July, 1883.",1883-7-3,62,2413,21086,0.29,
2018-01-18 05:10:29.422858,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=374;num=342,44,OCR,"Wednesday, 4th July, 1883.",1883-7-4,87,4828,40515,0.21,
2018-01-18 05:12:37.520780,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=418;num=386,44,OCR,"Thursday, 5th July, 1S83.",1883-7-5,31,968,8950,0.35,
2018-01-18 05:13:01.447437,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=429;num=397,44,OCR,"Friday, 6th July, 1883.",1883-7-6,5,410,4122,0.12,
2018-01-18 05:13:44.312814,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=434;num=402,44,OCR,"Monday, 9th July, 1883.",1883-7-9,5,695,5606,0.09,
2018-01-18 05:14:01.481714,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=442;num=410,44,OCR,"Tuesday, 10th July, 1883.",1883-7-10,182,9357,82012,0.22,
2018-01-18 05:19:23.536310,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=529;num=497,44,OCR,"Thursday, 12th July, 1883.",1883-7-12,121,4601,35608,0.34,
2018-01-18 05:21:51.794780,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=566;num=534,44,OCR,"Friday, 13th July, 1883.",1883-7-13,155,5507,44799,0.34,
2018-01-18 05:24:41.600095,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=614;num=582,44,OCR,"Monday, 16th July, 1883.",1883-7-16,66,1867,19271,0.34,
2018-01-18 05:25:59.316883,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787396;page=ssd;view=plaintext;seq=634;num=602,44,OCR,"Tuesday, 17th July, 1883.",1883-7-17,56,3696,33768,0.17,
2018-01-18 05:31:21.131993,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=33;num=1,45,OCR,"Thursday, 29th July, 1883.",1883-7-29,416,17249,161673,0.26,
2018-01-18 05:42:27.288407,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=214;num=182,45,OCR,"Tuesday, 31st July, 18S3.",1883-7-31,42,3269,26551,0.16,
2018-01-18 05:43:59.652813,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=243;num=211,45,OCR,"Wednesday, 1st August, 1883.",1883-8-1,94,4802,46900,0.2,
2018-01-18 05:47:20.126082,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=291;num=259,45,OCR,"Thursday, 2nd August, 1883.",1883-8-2,60,3499,34254,0.17,
2018-01-18 05:49:04.634004,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=328;num=296,45,OCR,"Friday, 3rd August, 1883.",1883-8-3,78,5537,43631,0.18,
2018-01-18 05:51:36.382578,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=375;num=343,45,OCR,"Tuesday, 7th August, 1883.",1883-8-7,70,5862,45152,0.15,
2018-01-18 05:54:26.465295,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=423;num=391,45,OCR,"Wednesday, 8th August, 1SS3.",1883-8-8,63,4391,42901,0.15,
2018-01-18 05:57:13.320410,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=470;num=438,45,OCR,"Thursday, 9th August, 1883.",1883-8-9,135,4642,40181,0.33,
2018-01-18 05:59:52.193231,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=512;num=480,45,OCR,"Friday, 10th August, 1883.",1883-8-10,180,6675,53048,0.34,
2018-01-18 06:03:34.920392,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787404;page=ssd;view=plaintext;seq=568;num=536,45,OCR,"Monday, 13th Augusl, 1883.",1883-8-13,126,3569,32597,0.39,
2018-01-18 06:10:12.984711,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=37;num=1,46,OCR,"Wednesday, 15th August, 18S3.",1883-8-15,65,2094,20770,0.31,
2018-01-18 06:11:09.193728,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=60;num=24,46,OCR,"Thursday, 16th August, 188V.",1883-8-16,193,7963,74394,0.26,
2018-01-18 06:16:01.450685,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=142;num=106,46,OCR,"Tuesday, 21st August, 1883.",1883-8-21,109,3893,35512,0.31,
2018-01-18 06:18:16.651030,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=179;num=143,46,OCR,"Wednesday, 22nd August, 1883.",1883-8-22,249,3279,28253,0.87,
2018-01-18 06:20:20.871737,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=211;num=175,46,OCR,"Thursday, 23rd August, 1883.",1883-8-23,101,2043,17830,0.56,
2018-01-18 06:21:37.102181,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=231;num=195,46,OCR,"Friday, 24th August, 1883.",1883-8-24,136,3836,35753,0.38,
2018-01-18 06:24:05.958990,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=272;num=236,46,OCR,"Monday, 27th August, 1S83.",1883-8-27,175,6382,61915,0.28,
2018-01-18 06:27:16.612987,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=340;num=304,46,OCR,"Tuesday, 28th Atigust, 1882.",1883-8-28,224,9848,92678,0.24,
2018-01-18 06:32:56.479179,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=442;num=406,46,OCR,"Friday, 31st August, 1S83.",1883-8-31,36,2557,25298,0.14,
2018-01-18 06:34:24.237552,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=469;num=433,46,OCR,"Saturday, 1st September, 1883.",1883-9-1,200,16947,153403,0.13,
2018-01-18 06:44:50.734810,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787412;page=ssd;view=plaintext;seq=638;num=602,46,OCR,"Thursday, 6th September, 1883.",1883-9-6,83,4603,38056,0.22,
2018-01-18 06:48:32.905347,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=19;num=1,47,OCR,"Thursday, 5th June, 1881.",1884-6-5,2,192,2142,0.09,
2018-01-18 06:48:38.834822,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=22;num=4,47,OCR,"Friday, 6th June, 1884.",1884-6-6,0,206,2148,0,
2018-01-18 06:48:45.407420,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=25;num=7,47,OCR,"Tuesday, 10th June, 1884.",1884-6-10,121,3481,29759,0.4,
2018-01-18 06:50:58.441907,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=57;num=39,47,OCR,"Wednesday, 11th June, 1884.",1884-6-11,163,8408,64359,0.25,
2018-01-18 06:54:48.507710,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=124;num=106,47,OCR,"Thursday, 12th June, 1884.",1884-6-12,55,3449,22734,0.24,
2018-01-18 06:55:58.582392,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=148;num=130,47,OCR,"Friday, 13th June, 1884.",1884-6-13,12,1599,13028,0.09,
2018-01-18 06:56:29.138714,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=161;num=143,47,OCR,"Tuesday, 17th June, 1884.",1884-6-17,20,2727,20052,0.1,
2018-01-18 06:57:45.868095,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=182;num=164,47,OCR,"Wednesday, 18th June, 1884.",1884-6-18,82,6310,51143,0.16,
2018-01-18 07:01:16.712905,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787420;page=ssd;view=plaintext;seq=236;num=218,47,OCR,"Saturday, 21st June, 1884.",1884-6-21,133,5763,51750,0.26,
2018-01-18 07:09:41.755734,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=33;num=1,48,OCR,"Thursday, 7th August, 18S4.",1884-8-7,1,273,2253,0.04,
2018-01-18 07:09:48.117723,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=36;num=4,48,OCR,"Friday, 8th August, 1884.",1884-8-8,1,115,840,0.12,
2018-01-18 07:09:49.985541,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=37;num=5,48,OCR,"Thursday, 14th August, 1884.",1884-8-14,0,24,204,0,
2018-01-18 07:09:49.985541,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=37;num=5,48,OCR,"Tuesday, 19th August, 1884.",1884-8-19,3,269,2280,0.13,
2018-01-18 07:10:29.377730,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=40;num=8,48,OCR,"Wednesday, 20th August, 18S1.",1884-8-20,33,3588,27286,0.12,
2018-01-18 07:12:08.454628,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=70;num=38,48,OCR,"Thursday, 21st August, 1884.",1884-8-21,0,670,4780,0,
2018-01-18 07:12:22.076504,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=76;num=44,48,OCR,"Thursday, 81st August, 1884.",1884-8-31,54,8792,64123,0.08,
2018-01-18 07:17:03.672633,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=144;num=112,48,OCR,"Tuesday, 2nd September, 1884.",1884-9-2,2,256,1689,0.12,
2018-01-18 07:17:09.809794,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=147;num=115,48,OCR,"Wednesday, 3rd September, 1884.",1884-9-3,23,1817,14796,0.16,
2018-01-18 07:17:43.508943,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=163;num=131,48,OCR,"Thursday, 4th September, 1S84.",1884-9-4,40,1516,16189,0.25,
2018-01-18 07:18:55.651880,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=181;num=149,48,OCR,"Friday, 5th September, 1884.",1884-9-5,99,4241,33634,0.29,
2018-01-18 07:20:13.116138,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=216;num=184,48,OCR,"Tuesday, 9th September, 1884.",1884-9-9,73,2589,24049,0.3,
2018-01-18 07:22:13.389572,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=243;num=211,48,OCR,"Wednesday, 10th September, 1884.",1884-9-10,160,10047,84855,0.19,
2018-01-18 07:27:15.942655,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=335;num=303,48,OCR,"Friday, 12th September, 1884.",1884-9-12,74,4802,38543,0.19,
2018-01-18 07:30:18.343298,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=377;num=345,48,OCR,"Tuesday, 16th September, 1884.",1884-9-16,12,1552,14229,0.08,
2018-01-18 07:31:11.832834,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=394;num=362,48,OCR,"Wednesday, 17th September, 1884.",1884-9-17,46,4530,37847,0.12,
2018-01-18 07:33:42.808221,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=435;num=403,48,OCR,"Thursday, 18th September, 1884.",1884-9-18,73,4587,36791,0.2,
2018-01-18 07:35:34.908679,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=475;num=443,48,OCR,"Friday, 19th September, 1884.",1884-9-19,49,5460,39950,0.12,
2018-01-18 07:38:37.097647,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=517;num=485,48,OCR,"Tuesday, 23rd September, 1884.",1884-9-23,84,6601,51561,0.16,
2018-01-18 07:41:31.981273,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787438;page=ssd;view=plaintext;seq=572;num=540,48,OCR,"Wednesday, 24th September, 1884.",1884-9-24,102,7648,61338,0.17,
2018-01-18 07:47:33.310929,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=33;num=1,49,OCR,"Thursday, 25th September, 1884.",1884-9-25,78,3773,34925,0.22,
2018-01-18 07:49:49.333244,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=69;num=37,49,OCR,"Friday, 26th September, 1884.",1884-9-26,37,2080,20669,0.18,
2018-01-18 07:51:07.342841,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=93;num=61,49,OCR,"Tuesday, 30th September, 1884.",1884-9-30,121,4632,41500,0.29,
2018-01-18 07:54:07.465912,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=138;num=106,49,OCR,"Wednesday, 1st October, 1884.",1884-10-1,78,4614,44342,0.18,
2018-01-18 07:56:36.839992,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=186;num=154,49,OCR,"Thursday, 2nd October, 1884.",1884-10-2,36,1848,15845,0.23,
2018-01-18 07:57:11.705660,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=204;num=172,49,OCR,"Friday, 3rd October, 1884.",1884-10-3,118,5487,43714,0.27,
2018-01-18 07:59:16.219311,https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787446;page=ssd;view=plaintext;seq=250;num=218,49,OCR,"Monday, 6th October, 1S84.",1884-10-6,51,1570,16213,0.31,
