url,volume,date,reo,ambiguous,other,percent,retrieved,format,incomplete
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=734;num=696,82,"Tuesday, 26th September, 1893",170,6780,55335,0.31,2018-01-18 12:03:54.948521,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=794;num=756,82,"Wednesday, 27th September, 1893",22,2007,16547,0.13,2018-01-18 12:08:04.016536,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=812;num=774,82,"Wednesday, 27th September, 1893",52,2666,23628,0.22,2018-01-18 12:09:12.617531,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=838;num=800,82,"Thursday, 28th September, 1393",76,5370,47008,0.16,2018-01-18 12:10:59.212905,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=888;num=850,82,"Friday, 29th September, 1893",4,191,2112,0.19,2018-01-18 12:22:55.681595,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=891;num=853,82,"Friday, 29th September, 1893",43,1515,15014,0.29,2018-01-18 12:23:01.290885,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=908;num=870,82,"Monday, 2nd October, 1893",3,273,2900,0.1,2018-01-18 12:24:10.263721,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=911;num=873,82,"Holiday, 2iid October, 1893",114,6005,48175,0.24,2018-01-18 12:24:15.805352,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=964;num=926,82,"Tuesday, 3rd October, 1893",113,3175,28191,0.4,2018-01-18 12:44:29.386669,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=995;num=957,82,"Wednesday, 4th October, 1893",8,127,1896,0.42,2018-01-18 12:45:51.491804,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=998;num=960,82,"Wednesday, 4th October, 1893",74,2735,27566,0.27,2018-01-18 12:45:57.622269,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787917;page=ssd;view=plaintext;seq=1031;num=993,82,"Thursday, 5th October, 1893",18,588,4769,0.38,2018-01-18 12:47:35.525521,OCR,
/cgi/ssd?id=uc1.32106019787925,83,21 June 1894 – 20 July 1894,0,36,399,0,2018-01-30 17:20:29.420739,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=35;num=1,83,"Thursday, 21st June, 1894",7,722,5324,0.13,2018-01-18 12:17:03.533831,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=41;num=7,83,"Friday, 22nd June, 1894",2,153,1876,0.11,2018-01-18 12:18:00.864549,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=44;num=10,83,"Friday, 22nd June, 1894",28,964,9191,0.3,2018-01-18 12:18:07.910197,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=54;num=20,83,"Tuesday, 26th June, 1894",2,121,1040,0.19,2018-01-18 12:19:38.102117,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=55;num=21,83,"Tuesday, 26th June, 1894",76,4645,38395,0.2,2018-01-18 12:20:17.554290,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=96;num=62,83,"Wednesday, 27th June, 1S94",3,890,7028,0.04,2018-01-18 13:07:44.682759,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=103;num=69,83,"Wednesday, 27th June, 1894",68,4020,31815,0.21,2018-01-18 13:07:57.847946,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=137;num=103,83,"Thursday, 28th June, 1894",30,4397,32884,0.09,2018-01-18 13:10:06.500162,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=172;num=138,83,"Friday, 29th June, 1893",1,1204,9212,0.01,2018-01-18 13:14:36.966710,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=182;num=148,83,"Friday, 29th June, 1894",9,3760,29964,0.03,2018-01-18 13:15:28.502912,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=214;num=180,83,"Tuesday, 3rd July, 1894",51,3715,35749,0.14,2018-01-18 13:20:35.956865,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=252;num=218,83,"Wednesday, 4th Jnly, 1894",67,4317,40569,0.16,2018-01-18 13:25:19.890947,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=296;num=262,83,"Thursday, 5th July, 1894",9,511,5477,0.16,2018-01-18 13:28:18.652568,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=302;num=268,83,"Thursday, 5th July, 1894",60,4083,36058,0.17,2018-01-18 13:29:01.923819,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=340;num=306,83,"Friday, 6th July, 1894",0,90,962,0,2018-01-18 13:31:17.920583,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=341;num=307,83,"Friday, 6th July, 1894",87,6820,52651,0.16,2018-01-18 13:31:20.123157,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=398;num=364,83,"Gazette, 22nd September, 1893",8,1343,12583,0.06,2018-01-18 13:35:16.809283,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=412;num=378,83,"Wednesday, 11th July, 1894",1,406,3724,0.03,2018-01-18 13:36:14.539274,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=416;num=382,83,"Wednesday, 11th July, 1894",103,3930,34659,0.3,2018-01-18 13:36:22.478202,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=454;num=420,83,"Thursday, 12th July, 1894",0,1024,7221,0,2018-01-18 13:38:38.122887,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=461;num=427,83,"Thursday, 12th July, 1894",37,1742,17374,0.21,2018-01-18 13:39:23.296984,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=480;num=446,83,"Friday, 13th July, 1893",8,1577,13451,0.06,2018-01-18 13:40:27.617213,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=495;num=461,83,"Friday, 13th July, 1894",45,2021,20077,0.22,2018-01-18 13:41:28.316169,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=517;num=483,83,"Tuesday, 17th July, 1894",4,214,1940,0.21,2018-01-18 13:43:13.522631,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=520;num=486,83,"Tuesday, 17th July, 1894",18,3559,30153,0.06,2018-01-18 13:43:19.186672,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=552;num=518,83,"Wednesday, 18th July, 1894",169,6810,61431,0.27,2018-01-18 13:45:26.254091,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=617;num=583,83,"Thursday, 19th July, 1894",149,2266,23436,0.63,2018-01-18 13:49:45.259420,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787925;page=ssd;view=plaintext;seq=644;num=610,83,"Friday, 20th July, 1894",5,219,2290,0.22,2018-01-18 13:51:43.429976,OCR,
/cgi/ssd?id=uc1.32106019787933,84,24 July 1894 – 15 August 1894,1,1009,8684,0.01,2018-01-30 17:20:32.987313,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=34;num=10,84,"Tuesday, 24th July, 1894",52,3087,28454,0.18,2018-01-18 13:56:57.075544,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=66;num=42,84,"Wednesday, 25th July, 1894",72,5577,49447,0.15,2018-01-18 13:58:41.226642,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=120;num=96,84,"Thursday, 26th July, 1894",48,4332,34718,0.14,2018-01-18 14:03:10.311352,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=157;num=133,84,"Friday, 27th July, 1894",81,6812,56183,0.14,2018-01-18 14:05:16.779786,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=216;num=192,84,"Tuesday, 31st July, 1894",68,5245,41231,0.16,2018-01-18 14:09:47.266706,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=258;num=234,84,"Wednesday, 1st August, 1894",98,6421,53957,0.18,2018-01-18 14:12:40.486675,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=315;num=291,84,"Thursday, 2nd August, 1894",26,5773,43672,0.06,2018-01-18 14:17:11.174386,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=360;num=336,84,"Friday, 3rd August, 1894",38,5972,46825,0.08,2018-01-18 14:19:32.964212,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=407;num=383,84,"Tuesday, 7th August, J894",59,6003,47517,0.12,2018-01-18 14:22:37.093890,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=456;num=432,84,"Wednesday, 8th August, 1894",162,13445,108314,0.15,2018-01-18 14:26:21.350360,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=567;num=543,84,"Friday, 10th August, 1894",49,4849,38854,0.13,2018-01-18 14:34:11.888698,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=608;num=584,84,"Tuesday, 14th August, 1894",0,188,1774,0,2018-01-18 14:37:14.996106,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=610;num=586,84,"Tuesday, 14th August, 1894",116,2245,22222,0.52,2018-01-18 14:37:19.270957,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787933;page=ssd;view=plaintext;seq=636;num=612,84,"Wednesday, 15th August, 1894",0,19,226,0,2018-01-18 14:38:39.175283,OCR,
/cgi/ssd?id=uc1.32106019787941,85,16 August 1894 – 14 September 1894,1,4,97,1.02,2018-01-30 17:20:29.293593,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=31;num=1,85,"Thursday, 16th August, 1894",33,685,5412,0.61,2018-01-18 14:41:09.160419,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=39;num=9,85,"Friday, 17th August, 1894",10,903,7418,0.13,2018-01-18 14:41:59.305276,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=47;num=17,85,"Friday, 17th August, 1894",20,108,1188,1.66,2018-01-18 14:42:14.666859,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=50;num=20,85,"Monday, 20th August, 1894",147,1057,10254,1.41,2018-01-18 14:42:53.262587,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=62;num=32,85,"Tuesday, 21st August, 1894",17,1154,11395,0.15,2018-01-18 14:43:26.660633,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=75;num=45,85,"Tuesday, 21st August, 1894",86,6348,53369,0.16,2018-01-18 14:44:24.121725,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=131;num=101,85,"Wednesday, 23nd August, 1394",71,5806,49465,0.14,2018-01-18 14:48:25.807287,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=184;num=154,85,"Thursday, 23rd August, 1894",8,228,2158,0.37,2018-01-18 14:52:49.031579,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=187;num=157,85,"Thursday, 23rd August, 1894",37,1367,13299,0.28,2018-01-18 14:52:56.222371,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=203;num=173,85,"Friday, 2lth August, 1894",63,1579,14768,0.42,2018-01-18 14:54:01.822266,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=223;num=193,85,"Monday, 27th August, 1894",20,744,7487,0.27,2018-01-18 14:55:48.150421,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=231;num=201,85,"Tuesday, 23tU August, 1894",20,3080,25957,0.08,2018-01-18 14:56:35.417950,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=258;num=228,85,"Tuesday, 28th August, 1894",49,2073,19260,0.25,2018-01-18 15:10:28.174666,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=281;num=251,85,"Wednesday, 29th August, 1894",1,163,1955,0.05,2018-01-18 15:13:14.238741,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=284;num=254,85,"Wednesday, 29th August, 1894",80,5671,46234,0.17,2018-01-18 15:13:21.268701,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=333;num=303,85,"Thursday, 30th August, 1894",4,1095,8692,0.05,2018-01-18 15:29:13.387316,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=343;num=313,85,"Thursday, 30th August, 1894",43,3985,38562,0.11,2018-01-18 15:32:57.591157,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=383;num=353,85,"Friday, 31st August, 1894",3,434,4033,0.07,2018-01-18 15:45:25.398693,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=387;num=357,85,"Friday, 31st Aitgust, 1894",97,3980,36011,0.27,2018-01-18 15:46:18.067291,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=428;num=398,85,"Tuesday, 4th September, 1894",179,4094,38121,0.47,2018-01-18 15:59:59.406487,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=470;num=440,85,"Wednesday, 5th September, 1894",9,681,6684,0.13,2018-01-18 16:20:33.719649,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=477;num=447,85,"Wednesday, 5th September, 1894",105,1558,15706,0.66,2018-01-18 16:22:55.365725,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=496;num=466,85,"Thursday, 6th September, 1894",12,355,3518,0.34,2018-01-18 16:26:06.286922,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=500;num=470,85,"Thursday, 6th September, 1894",66,2284,21090,0.31,2018-01-18 16:27:30.663412,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=524;num=494,85,"Friday, 7th September, 1894",9,215,1996,0.45,2018-01-18 16:30:50.067018,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=527;num=497,85,"Friday, 7th September, 1894",66,5325,45410,0.15,2018-01-18 16:30:56.039767,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=576;num=546,85,"Monday, 10th September, 1894",151,1772,18233,0.82,2018-01-18 17:06:25.721360,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=595;num=565,85,"Tuesday, llth September, 1894",2,37,424,0.47,2018-01-18 17:09:42.942832,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=595;num=565,85,"Tuesday, llth September, 1894",107,5666,47244,0.23,2018-01-18 17:09:42.942832,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=645;num=615,85,"Wednesday, 12th September, 1894",2,431,4391,0.05,2018-01-18 17:20:31.765536,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=650;num=620,85,"Wednesday, 12th September, 1894",38,546,6314,0.6,2018-01-18 17:21:30.480969,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=659;num=629,85,"Thursday, 13th September, 1894",61,3116,28425,0.21,2018-01-18 17:24:35.556502,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787941;page=ssd;view=plaintext;seq=689;num=659,85,"Friday, 14th September, 1894",1,397,3806,0.03,2018-01-18 17:39:23.642176,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=37;num=1,86,"Monday, nth September, 1894",1,108,730,0.14,2018-01-18 15:00:28.138682,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=38;num=2,86,"Tuesday, 18th September, 1894",4,112,746,0.53,2018-01-18 15:00:30.084006,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=39;num=3,86,"Tuesday, ISlh September, 1894",98,8188,64218,0.15,2018-01-18 15:00:32.514448,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=105;num=69,86,"Wednesday, 19th September, 1894",15,1063,9450,0.16,2018-01-18 18:33:23.922811,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=115;num=79,86,"Wednesday, 19th September, 1894",54,3965,33755,0.16,2018-01-18 18:33:43.926134,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=152;num=116,86,"Thursday, 20th September, 1894",3,158,1660,0.18,2018-01-18 19:03:11.370478,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=154;num=118,86,"Thursday, 20th September, 1894",79,5175,40373,0.2,2018-01-18 19:03:15.226015,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=197;num=161,86,"Friday, 21st September, 1894",20,2525,20127,0.1,2018-01-18 19:24:31.936083,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=219;num=183,86,"Friday, 21st September, 1894",119,7027,56548,0.21,2018-01-18 19:29:09.207175,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=277;num=241,86,"Monday, 2MU September, 1894",21,705,6953,0.3,2018-01-18 20:14:01.158516,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=287;num=251,86,"Tuesday, 25th September, 1894",67,3141,27385,0.24,2018-01-18 20:14:22.281643,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=318;num=282,86,"Wednesday, 26th September, 1894",24,1790,15478,0.15,2018-01-18 20:34:52.356158,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=334;num=298,86,"Wednesday, 26th September, 1894",37,607,4734,0.78,2018-01-18 20:55:08.406842,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=342;num=306,86,"Thursday, 27th September, 1894",3,901,8400,0.04,2018-01-18 20:55:23.535713,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=351;num=315,86,"Thursday, 27th September, 1894",10,1732,15039,0.07,2018-01-18 21:07:40.946860,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=369;num=333,86,"Friday, 28th September, 1894",12,1088,9499,0.13,2018-01-18 21:12:22.239745,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=379;num=343,86,"Friday, 28th September, 1894",236,4962,43765,0.54,2018-01-18 21:20:32.145464,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=425;num=389,86,"Monday, 1st October, 1894",43,2704,23112,0.19,2018-01-18 21:56:13.801930,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=451;num=415,86,"Tuesday, 2nd October, 1894",3,1211,9986,0.03,2018-01-18 22:01:07.351927,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=461;num=425,86,"Tuesday, 2nd October, 1894",304,5263,51865,0.58,2018-01-18 22:13:52.052431,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=516;num=480,86,"Wednesday, 3rd October, 1894",6,1326,11699,0.05,2018-01-18 22:39:24.567813,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=528;num=492,86,"Wednesday, 3rd October, 1894",5,452,4109,0.12,2018-01-18 23:07:50.800126,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=535;num=499,86,"Thursday, 4th October, 1894",8,1825,14798,0.05,2018-01-18 23:08:04.336416,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=551;num=515,86,"Thursday, 4lh October, 1894",28,1702,16835,0.17,2018-01-18 23:24:25.872345,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=570;num=534,86,"Friday, 5ih October, 1S94",22,3407,29034,0.08,2018-01-18 23:36:43.028324,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=600;num=564,86,"Friday, 5th October, 1894",20,349,3475,0.57,2018-01-19 00:02:02.411298,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=607;num=571,86,"Monday, 8th October, 1894",9,446,4293,0.21,2018-01-19 00:09:56.618037,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=613;num=577,86,"Monday, 8th October, 1894",15,149,1253,1.18,2018-01-19 00:10:08.330776,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=616;num=580,86,"Tuesday, 9th October, 1894",5,305,3047,0.16,2018-01-19 00:10:14.260058,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=620;num=584,86,"Tuesday, 9th October, 1894",29,1803,16891,0.17,2018-01-19 00:18:11.719254,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=639;num=603,86,"Wednesday, 10th October, 1894",6,297,3086,0.19,2018-01-19 00:31:02.460406,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=642;num=606,86,"Wednesday, 10th October, 1894",116,3922,36312,0.32,2018-01-19 00:31:08.186689,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=683;num=647,86,"Thursday, 11th October, 1894",39,1050,9466,0.41,2018-01-19 01:07:51.385431,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=693;num=657,86,"Thursday, 11th October, 1894",134,1610,18426,0.72,2018-01-19 01:08:09.951070,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=717;num=681,86,"Friday, 12th October, 1894",0,558,4765,0,2018-01-19 01:40:31.895087,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=722;num=686,86,"Friday, 12th October, 1894",120,8364,71914,0.17,2018-01-19 01:44:44.654583,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=800;num=764,86,"Monday, 15th October, 1894",169,10275,92426,0.18,2018-01-19 02:27:01.993304,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=898;num=862,86,"Wednesday, 17th October, 1894",7,223,2241,0.31,2018-01-19 03:14:08.583680,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=901;num=865,86,"Wednesday, 17th October, 1894",46,1897,17823,0.26,2018-01-19 03:14:14.250022,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=922;num=886,86,"Thursday, ISth October, 1894",24,567,5160,0.46,2018-01-19 03:19:02.402042,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=928;num=892,86,"Thursday, 18th October, 18S4",186,2765,28654,0.64,2018-01-19 03:27:09.833781,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=961;num=925,86,"Friday, 19th October, 1894",8,933,8539,0.09,2018-01-19 03:56:12.729269,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=972;num=936,86,"Friday, 19th October, 1894",76,4218,33880,0.22,2018-01-19 04:04:33.340676,OCR,
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019787958;page=ssd;view=plaintext;seq=1009;num=973,86,"Saturday, 20th October, 1894",3,345,3574,0.08,2018-01-19 04:33:33.422614,OCR,
