Date retreived,Hansard document url,Wā,Title,Te Reo length,Ambiguous length,Other length,Is Māori (%),Awaiting authorised reo
2018-01-10 16:52:32.156078,/en/pb/hansard-debates/rhr/document/51HansD_20150507/volume-705-week-15-thursday-7-may-2015,07-May-2015  ,"Parliamentary Debates (Hansard) for Thursday, 7 May 2015  ",279,1757,32950,0.8396280357519035,
2018-01-10 16:52:34.062841,/en/pb/hansard-debates/rhr/document/51HansD_20150519/volume-705-week-16-tuesday-19-may-2015,19-May-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 19 May 2015  ",160,3047,52519,0.30372634256534864,
2018-01-10 16:52:36.563370,/en/pb/hansard-debates/rhr/document/51HansD_20150520/volume-705-week-16-wednesday-20-may-2015,20-May-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 20 May 2015  ",1516,3835,51428,2.863402840737383,
2018-01-10 16:52:39.168454,/en/pb/hansard-debates/rhr/document/51HansD_20150521/volume-705-week-16-thursday-21-may-2015,21-May-2015  ,"Parliamentary Debates (Hansard) for Thursday, 21 May 2015  ",220,3121,51860,0.42242703533026116,
2018-01-10 16:52:44.234251,/en/pb/hansard-debates/rhr/document/51HansD_20150522/volume-705-week-16-thursday-21-may-2015-continued-on,21-May-2015  ,"Parliamentary Debates (Hansard) for Thursday, 21 May 2015(continued on Friday, 22 May 2015)  ",208,6560,109455,0.1896719951122986,
2018-01-10 16:52:49.376398,/en/pb/hansard-debates/rhr/document/51HansD_20150523/volume-705-week-16-thursday-21-may-2015-continued-on,21-May-2015  ,"Parliamentary Debates (Hansard) for Thursday, 21 May 2015(continued on Saturday, 23 May 2015)  ",53,5641,89306,0.05931131727078414,
2018-01-10 16:52:54.257565,/en/pb/hansard-debates/rhr/document/51HansD_20150526/volume-705-week-17-tuesday-26-may-2015,26-May-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 26 May 2015  ",230,3460,54511,0.4201603916625564,
2018-01-10 16:52:57.592181,/en/pb/hansard-debates/rhr/document/51HansD_20150527/volume-705-week-17-wednesday-27-may-2015,27-May-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 27 May 2015  ",220,3281,51180,0.4280155642023346,
2018-01-10 16:52:59.916781,/en/pb/hansard-debates/rhr/document/51HansD_20150528/volume-705-week-17-thursday-28-may-2015,28-May-2015  ,"Parliamentary Debates (Hansard) for Thursday, 28 May 2015  ",136,2128,33757,0.40126279762782874,
2018-01-10 16:53:01.847097,/en/pb/hansard-debates/rhr/document/51HansD_20150602/volume-706-week-18-tuesday-2-june-2015,02-Jun-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 2 June 2015  ",118,3078,52159,0.22572068022266006,
2018-01-10 16:53:04.183159,/en/pb/hansard-debates/rhr/document/51HansD_20150603/volume-706-week-18-wednesday-3-june-2015,03-Jun-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 3 June 2015  ",232,3163,53236,0.4339043914116855,
2018-01-10 16:53:06.674481,/en/pb/hansard-debates/rhr/document/51HansD_20150604/volume-706-week-18-thursday-4-june-2015,04-Jun-2015  ,"Parliamentary Debates (Hansard) for Thursday, 4 June 2015  ",214,1915,31856,0.6672903024633614,
2018-01-10 16:53:08.618722,/en/pb/hansard-debates/rhr/document/51HansD_20150616/volume-706-week-19-tuesday-16-june-2015,16-Jun-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 16 June 2015  ",281,2818,50785,0.5502682802647554,
2018-01-10 16:53:11.114317,/en/pb/hansard-debates/rhr/document/51HansD_20150617/volume-706-week-19-wednesday-17-june-2015,17-Jun-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 17 June 2015  ",210,3112,51663,0.4048348852003933,
2018-01-10 16:53:13.486416,/en/pb/hansard-debates/rhr/document/51HansD_20150618/volume-706-week-19-thursday-18-june-2015,18-Jun-2015  ,"Parliamentary Debates (Hansard) for Thursday, 18 June 2015  ",126,1963,30628,0.4097028028874293,
2018-01-10 16:53:15.334254,/en/pb/hansard-debates/rhr/document/51HansD_20150623/volume-706-week-20-tuesday-23-june-2015,23-Jun-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 23 June 2015  ",208,3088,50856,0.4073319755600815,
2018-01-10 16:53:17.751381,/en/pb/hansard-debates/rhr/document/51HansD_20150624/volume-706-week-20-wednesday-24-june-2015,24-Jun-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 24 June 2015  ",267,3576,53207,0.4993080749523133,
2018-01-10 16:53:20.248440,/en/pb/hansard-debates/rhr/document/51HansD_20150625/volume-706-week-20-thursday-25-june-2015,25-Jun-2015  ,"Parliamentary Debates (Hansard) for Thursday, 25 June 2015  ",68,1951,33412,0.2031063321385902,
2018-01-10 16:53:22.221253,/en/pb/hansard-debates/rhr/document/51HansD_20150630/volume-706-week-21-tuesday-30-june-2015,30-Jun-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 30 June 2015  ",43,3084,51495,0.08343358298731034,
2018-01-10 16:53:24.679006,/en/pb/hansard-debates/rhr/document/51HansD_20150703/volume-706-week-21-tuesday-30-june-2015,30-Jun-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 30 June 2015  ",43,3084,51495,0.08343358298731034,
2018-01-10 16:53:27.196034,/en/pb/hansard-debates/rhr/document/51HansD_20150701/volume-706-week-21-wednesday-1-july-2015,01-Jul-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 1 July 2015  ",726,3340,50898,1.406322640632264,
2018-01-10 16:53:29.581515,/en/pb/hansard-debates/rhr/document/51HansD_20150702/volume-706-week-21-thursday-2-july-2015,02-Jul-2015  ,"Parliamentary Debates (Hansard) for Thursday, 2 July 2015  ",65,1570,24963,0.25970912577912736,
2018-01-10 16:53:31.281612,/en/pb/hansard-debates/rhr/document/51HansD_20150721/volume-707-week-22-tuesday-21-july-2015,21-Jul-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 21 July 2015  ",122,2998,49786,0.24444978760920094,
2018-01-10 16:53:33.660461,/en/pb/hansard-debates/rhr/document/51HansD_20150722/volume-707-week-22-wednesday-22-july-2015,22-Jul-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 22 July 2015  ",148,3353,51868,0.2845278375884343,
2018-01-10 16:53:36.199985,/en/pb/hansard-debates/rhr/document/51HansD_20150723/volume-707-week-22-thursday-23-july-2015,23-Jul-2015  ,"Parliamentary Debates (Hansard) for Thursday, 23 July 2015  ",76,2027,32009,0.23687081190587503,
2018-01-10 16:53:38.128433,/en/pb/hansard-debates/rhr/document/51HansD_20150728/volume-707-week-23-tuesday-28-july-2015,28-Jul-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 28 July 2015  ",1533,3916,54190,2.7511081600057428,
2018-01-10 16:53:40.764044,/en/pb/hansard-debates/rhr/document/51HansD_20150729/volume-707-week-23-wednesday-29-july-2015,29-Jul-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 29 July 2015  ",1261,4048,52499,2.345610119047619,
2018-01-10 16:53:43.316164,/en/pb/hansard-debates/rhr/document/51HansD_20150730/volume-707-week-23-thursday-30-july-2015,30-Jul-2015  ,"Parliamentary Debates (Hansard) for Thursday, 30 July 2015  ",209,2012,30868,0.672523087814139,
2018-01-10 16:53:45.275991,/en/pb/hansard-debates/rhr/document/51HansD_20150811/volume-707-week-24-tuesday-11-august-2015,11-Aug-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 11 August 2015  ",533,3250,51421,1.0259075335874042,
2018-01-10 16:53:47.755965,/en/pb/hansard-debates/rhr/document/51HansD_20150814/volume-707-week-24-tuesday-11-august-2015-continued,11-Aug-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 11 August 2015(continued on Wednesday, 12 August 2015)  ",6809,3909,24529,21.72761503605846,
2018-01-10 16:53:49.653922,/en/pb/hansard-debates/rhr/document/51HansD_20150812/volume-707-week-24-wednesday-12-august-2015,12-Aug-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 12 August 2015  ",253,3438,53095,0.47424458273974657,
2018-01-10 16:53:52.222017,/en/pb/hansard-debates/rhr/document/51HansD_20150813/volume-707-week-24-thursday-13-august-2015,13-Aug-2015  ,"Parliamentary Debates (Hansard) for Thursday, 13 August 2015  ",69,1836,31397,0.21928430687090827,
2018-01-10 16:53:54.150126,/en/pb/hansard-debates/rhr/document/51HansD_20150818/volume-707-week-25-tuesday-18-august-2015,18-Aug-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 18 August 2015  ",130,3164,55392,0.2341414214185368,
2018-01-10 16:53:56.802439,/en/pb/hansard-debates/rhr/document/51HansD_20150819/volume-707-week-25-wednesday-19-august-2015,19-Aug-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 19 August 2015  ",45,3869,54437,0.08259608678095517,
2018-01-10 16:53:59.387279,/en/pb/hansard-debates/rhr/document/51HansD_20150820/volume-707-week-25-thursday-20-august-2015,20-Aug-2015  ,"Parliamentary Debates (Hansard) for Thursday, 20 August 2015  ",189,2118,29781,0.6306306306306306,
2018-01-10 16:54:01.299065,/en/pb/hansard-debates/rhr/document/51HansD_20150825/volume-708-week-26-tuesday-25-august-2015,25-Aug-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 25 August 2015  ",44,3152,47007,0.09351554695968205,
2018-01-10 16:54:03.802770,/en/pb/hansard-debates/rhr/document/51HansD_20150826/volume-708-week-26-wednesday-26-august-2015,26-Aug-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 26 August 2015  ",105,3586,54403,0.19263227416159096,
2018-01-10 16:54:06.281170,/en/pb/hansard-debates/rhr/document/51HansD_20150827/volume-708-week-26-thursday-27-august-2015,27-Aug-2015  ,"Parliamentary Debates (Hansard) for Thursday, 27 August 2015  ",92,2012,32064,0.28610523696977236,
2018-01-10 16:54:08.207747,/en/pb/hansard-debates/rhr/document/51HansD_20150908/volume-708-week-27-tuesday-8-september-2015,08-Sep-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 8 September 2015  ",67,3105,53238,0.12569177375480725,
2018-01-10 16:54:10.607342,/en/pb/hansard-debates/rhr/document/51HansD_20150911/volume-708-week-27-tuesday-8-september-2015-continued,08-Sep-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 8 September 2015(continued on Wednesday, 9 September 2015)  ",9004,4472,24161,27.14910296999849,
2018-01-10 16:54:12.550287,/en/pb/hansard-debates/rhr/document/51HansD_20150909/volume-708-week-27-wednesday-9-september-2015,09-Sep-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 9 September 2015  ",305,3365,49998,0.6063256664612449,
2018-01-10 16:54:15.038345,/en/pb/hansard-debates/rhr/document/51HansD_20150910/volume-708-week-27-thursday-10-september-2015,10-Sep-2015  ,"Parliamentary Debates (Hansard) for Thursday, 10 September 2015  ",42,2042,34019,0.12330818237867355,
2018-01-10 16:54:17.048939,/en/pb/hansard-debates/rhr/document/51HansD_20150915/volume-708-week-28-tuesday-15-september-2015,15-Sep-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 15 September 2015  ",634,3108,51173,1.2237728492288686,
2018-01-10 16:54:19.588573,/en/pb/hansard-debates/rhr/document/51HansD_20150916/volume-708-week-28-wednesday-16-september-2015,16-Sep-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 16 September 2015  ",249,3350,53125,0.46651927904972457,
2018-01-10 16:54:21.986810,/en/pb/hansard-debates/rhr/document/51HansD_20150918/volume-708-week-28-wednesday-16-september-2015-continued,16-Sep-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 16 September 2015(continued on Thursday, 17 September 2015)  ",113,1226,21324,0.5271259971078043,
2018-01-10 16:54:23.351844,/en/pb/hansard-debates/rhr/document/51HansD_20150917/volume-708-week-28-thursday-17-september-2015,17-Sep-2015  ,"Parliamentary Debates (Hansard) for Thursday, 17 September 2015  ",37,1792,31055,0.11900167245593722,
2018-01-10 16:54:25.224120,/en/pb/hansard-debates/rhr/document/51HansD_20150922/volume-709-week-29-tuesday-22-september-2015,22-Sep-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 22 September 2015  ",21,2985,47664,0.04403900597672224,
2018-01-10 16:54:27.581143,/en/pb/hansard-debates/rhr/document/51HansD_20150923/volume-709-week-29-wednesday-23-september-2015,23-Sep-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 23 September 2015  ",100,3601,53431,0.18680764416879939,
2018-01-10 16:54:30.057987,/en/pb/hansard-debates/rhr/document/51HansD_20150925/volume-709-week-29-wednesday-23-september-2015-continued,23-Sep-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 23 September 2015(continued on Thursday, 24 September 2015)  ",90,2069,32495,0.2762007058462483,
2018-01-10 16:54:31.802580,/en/pb/hansard-debates/rhr/document/51HansD_20150924/volume-709-week-29-thursday-24-september-2015,24-Sep-2015  ,"Parliamentary Debates (Hansard) for Thursday, 24 September 2015  ",56,1758,27835,0.20078161414076226,
2018-01-10 16:54:33.661790,/en/pb/hansard-debates/rhr/document/51HansD_20151013/volume-709-week-30-tuesday-13-october-2015,13-Oct-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 13 October 2015  ",155,2934,51474,0.30021886924015573,
2018-01-10 16:54:36.208209,/en/pb/hansard-debates/rhr/document/51HansD_20151014/volume-709-week-30-wednesday-14-october-2015,14-Oct-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 14 October 2015  ",301,3480,53588,0.5585555493700013,
2018-01-10 16:54:38.688099,/en/pb/hansard-debates/rhr/document/51HansD_20151015/volume-709-week-30-thursday-15-october-2015,15-Oct-2015  ,"Parliamentary Debates (Hansard) for Thursday, 15 October 2015  ",601,2259,30689,1.9207414509427931,
2018-01-10 16:54:40.686303,/en/pb/hansard-debates/rhr/document/51HansD_20151020/volume-709-week-31-tuesday-20-october-2015,20-Oct-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 20 October 2015  ",49,3024,52880,0.0925768482306486,
2018-01-10 16:54:43.163590,/en/pb/hansard-debates/rhr/document/51HansD_20151021/volume-709-week-31-wednesday-21-october-2015,21-Oct-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 21 October 2015  ",449,3186,48191,0.923108552631579,
2018-01-10 16:54:45.600591,/en/pb/hansard-debates/rhr/document/51HansD_20151022/volume-709-week-31-thursday-22-october-2015,22-Oct-2015  ,"Parliamentary Debates (Hansard) for Thursday, 22 October 2015  ",130,1973,31489,0.4111451975078276,
2018-01-10 16:54:47.444226,/en/pb/hansard-debates/rhr/document/51HansD_20151103/volume-709-week-32-tuesday-3-november-2015,03-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 3 November 2015  ",144,3118,50689,0.28328054610194164,
2018-01-10 16:54:49.855457,/en/pb/hansard-debates/rhr/document/51HansD_20151109/volume-709-week-32-tuesday-3-november-2015-continued,03-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 3 November 2015(continued on Wednesday, 4 November 2015)  ",21,2106,32516,0.06454190613762793,
2018-01-10 16:54:51.615810,/en/pb/hansard-debates/rhr/document/51HansD_20151104/volume-709-week-32-wednesday-4-november-2015,04-Nov-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 4 November 2015  ",543,1754,27446,1.9400478759512665,
2018-01-10 16:54:53.370921,/en/pb/hansard-debates/rhr/document/51HansD_20151105/volume-709-week-32-thursday-5-november-2015,05-Nov-2015  ,"Parliamentary Debates (Hansard) for Thursday, 5 November 2015  ",70,1849,30780,0.22690437601296595,
2018-01-10 16:54:55.710515,/en/pb/hansard-debates/rhr/document/51HansD_20151110/volume-710-week-33-tuesday-10-november-2015,10-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 10 November 2015  ",93,3071,50974,0.18211369377484482,
2018-01-10 16:54:58.207148,/en/pb/hansard-debates/rhr/document/51HansD_20151111/volume-710-week-33-wednesday-11-november-2015,11-Nov-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 11 November 2015  ",168,3456,52740,0.31753232025402583,
2018-01-10 16:55:00.845805,/en/pb/hansard-debates/rhr/document/51HansD_20151112/volume-710-week-33-thursday-12-november-2015,12-Nov-2015  ,"Parliamentary Debates (Hansard) for Thursday, 12 November 2015  ",47,1992,31702,0.1480361586191691,
2018-01-10 16:55:02.848319,/en/pb/hansard-debates/rhr/document/51HansD_20151117/volume-710-week-34-tuesday-17-november-2015,17-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 17 November 2015  ",454,3559,55005,0.8186227663679475,
2018-01-10 16:55:05.710275,/en/pb/hansard-debates/rhr/document/51HansD_20151118/volume-710-week-34-tuesday-17-november-2015-continued,17-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 17 November 2015(continued on Wednesday, 18 November 2015)  ",236,6604,106494,0.221118710765483,
2018-01-10 16:55:09.916333,/en/pb/hansard-debates/rhr/document/51HansD_20151120/volume-710-week-34-tuesday-17-november-2015-continued,17-Nov-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 17 November 2015(continued on Thursday, 19 November 2015)  ",64,2081,31259,0.20432270216773618,
2018-01-10 16:55:11.642915,/en/pb/hansard-debates/rhr/document/51HansD_20151119/volume-710-week-34-thursday-19-november-2015,19-Nov-2015  ,"Parliamentary Debates (Hansard) for Thursday, 19 November 2015  ",632,1895,29664,2.0860839714813837,
2018-01-10 16:55:13.522348,/en/pb/hansard-debates/rhr/document/51HansD_20151201/volume-710-week-35-tuesday-1-december-2015,01-Dec-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 1 December 2015  ",34,3272,50835,0.06683834948593446,
2018-01-10 16:55:15.974042,/en/pb/hansard-debates/rhr/document/51HansD_20151202/volume-710-week-35-wednesday-2-december-2015,02-Dec-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 2 December 2015  ",224,3056,50168,0.44451500238133035,
2018-01-10 16:55:18.476671,/en/pb/hansard-debates/rhr/document/51HansD_20151203/volume-710-week-35-thursday-3-december-2015,03-Dec-2015  ,"Parliamentary Debates (Hansard) for Thursday, 3 December 2015  ",232,1798,31351,0.7345723965424438,
2018-01-10 16:55:20.584614,/en/pb/hansard-debates/rhr/document/51HansD_20151208/volume-710-week-36-tuesday-8-december-2015,08-Dec-2015  ,"Parliamentary Debates (Hansard) for Tuesday, 8 December 2015  ",173,3196,53078,0.3248765281403166,
2018-01-10 16:55:23.160599,/en/pb/hansard-debates/rhr/document/51HansD_20151209/volume-710-week-36-wednesday-9-december-2015,09-Dec-2015  ,"Parliamentary Debates (Hansard) for Wednesday, 9 December 2015  ",257,2391,34893,0.7311522048364154,
2018-01-10 16:55:25.179485,/en/pb/hansard-debates/rhr/document/51HansD_20160209/volume-711-week-37-tuesday-9-february-2016,09-Feb-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 9 February 2016  ",1283,3772,54895,2.2838121684645234,
2018-01-10 16:55:27.662629,/en/pb/hansard-debates/rhr/document/51HansD_20160210/volume-711-week-37-wednesday-10-february-2016,10-Feb-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 10 February 2016  ",330,3292,51234,0.6399813823597859,
2018-01-10 16:55:30.054449,/en/pb/hansard-debates/rhr/document/51HansD_20160211/volume-711-week-37-thursday-11-february-2016,11-Feb-2016  ,"Parliamentary Debates (Hansard) for Thursday, 11 February 2016  ",191,1994,31775,0.5975098542201088,
2018-01-10 16:55:31.937656,/en/pb/hansard-debates/rhr/document/51HansD_20160216/volume-711-week-38-tuesday-16-february-2016,16-Feb-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 16 February 2016  ",85,2989,51632,0.1643560144633293,
2018-01-10 16:55:34.574237,/en/pb/hansard-debates/rhr/document/51HansD_20160217/volume-711-week-38-wednesday-17-february-2016,17-Feb-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 17 February 2016  ",131,3046,51680,0.252842060566289,
2018-01-10 16:55:37.036674,/en/pb/hansard-debates/rhr/document/51HansD_20160218/volume-711-week-38-thursday-18-february-2016,18-Feb-2016  ,"Parliamentary Debates (Hansard) for Thursday, 18 February 2016  ",205,1783,30892,0.6592275782229797,
2018-01-10 16:55:38.927095,/en/pb/hansard-debates/rhr/document/51HansD_20160301/volume-711-week-39-tuesday-1-march-2016,01-Mar-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 1 March 2016  ",1090,3772,52917,2.01825689262503,
2018-01-10 16:55:41.560747,/en/pb/hansard-debates/rhr/document/51HansD_20160302/volume-711-week-39-wednesday-2-march-2016,02-Mar-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 2 March 2016  ",873,3246,50212,1.7089165116961926,
2018-01-10 16:55:43.962648,/en/pb/hansard-debates/rhr/document/51HansD_20160303/volume-711-week-42-thursday-3-march-2016,03-Mar-2016  ,"Parliamentary Debates (Hansard) for Thursday, 3 March 2016  ",57,1774,30556,0.18619540717995622,
2018-01-10 16:55:45.847453,/en/pb/hansard-debates/rhr/document/51HansD_20160308/volume-711-week-40-tuesday-8-march-2016,08-Mar-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 8 March 2016  ",72,3344,52298,0.1374832919610464,
2018-01-10 16:55:48.485960,/en/pb/hansard-debates/rhr/document/51HansD_20160309/volume-711-week-40-wednesday-9-march-2016,09-Mar-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 9 March 2016  ",7333,5223,47708,13.322795734089134,
2018-01-10 16:55:51.285585,/en/pb/hansard-debates/rhr/document/51HansD_20160310/volume-711-week-40-thursday-10-march-2016,10-Mar-2016  ,"Parliamentary Debates (Hansard) for Thursday, 10 March 2016  ",169,1743,30920,0.5436006304480685,
2018-01-10 16:55:53.091804,/en/pb/hansard-debates/rhr/document/51HansD_20160315/volume-712-week-41-tuesday-15-march-2016,15-Mar-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 15 March 2016  ",309,3367,53066,0.5789227166276346,
2018-01-10 16:55:55.682725,/en/pb/hansard-debates/rhr/document/51HansD_20160318/volume-712-week-41-tuesday-15-march-2016-continued,15-Mar-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 15 March 2016(continued on Wednesday, 16 March 2016)  ",7602,4051,24300,23.829227007711115,
2018-01-10 16:55:57.665178,/en/pb/hansard-debates/rhr/document/51HansD_20160316/volume-712-week-41-wednesday-16-march-2016,16-Mar-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 16 March 2016  ",478,3050,48239,0.9811770018679311,
2018-01-10 16:56:00.037766,/en/pb/hansard-debates/rhr/document/51HansD_20160317/volume-712-week-41-thursday-17-march-2016,17-Mar-2016  ,"Parliamentary Debates (Hansard) for Thursday, 17 March 2016  ",95,2078,31737,0.2984418195526514,
2018-01-10 16:56:01.932314,/en/pb/hansard-debates/rhr/document/51HansD_20160329/volume-712-week-42-tuesday-29-march-2016,29-Mar-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 29 March 2016  ",406,3129,51165,0.787264160089973,
2018-01-10 16:56:04.305172,/en/pb/hansard-debates/rhr/document/51HansD_20160330/volume-712-week-42-wednesday-30-march-2016,30-Mar-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 30 March 2016  ",180,3300,51578,0.3477723250511998,
2018-01-10 16:56:06.676851,/en/pb/hansard-debates/rhr/document/51HansD_20160331/volume-712-week-42-thursday-31-march-2016,31-Mar-2016  ,"Parliamentary Debates (Hansard) for Thursday, 31 March 2016  ",216,1896,31224,0.6870229007633588,
2018-01-10 16:56:08.573856,/en/pb/hansard-debates/rhr/document/51HansD_20160405/volume-712-week-43-tuesday-5-april-2016,05-Apr-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 5 April 2016  ",6432,5123,45763,12.323019446307118,
2018-01-10 16:56:11.180709,/en/pb/hansard-debates/rhr/document/51HansD_20160406/volume-712-week-43-wednesday-6-april-2016,06-Apr-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 6 April 2016  ",266,3392,50053,0.5286273574594089,
2018-01-10 16:56:13.575179,/en/pb/hansard-debates/rhr/document/51HansD_20160407/volume-712-week-43-thursday-7-april-2016,07-Apr-2016  ,"Parliamentary Debates (Hansard) for Thursday, 7 April 2016  ",4990,3457,27361,15.424561837346605,
2018-01-10 16:56:15.636948,/en/pb/hansard-debates/rhr/document/51HansD_20160412/volume-713-week-44-tuesday-12-april-2016,12-Apr-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 12 April 2016  ",34,3545,54434,0.062421972534332085,
2018-01-10 16:56:18.306974,/en/pb/hansard-debates/rhr/document/51HansD_20160413/volume-713-week-44-wednesday-13-april-2016,13-Apr-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 13 April 2016  ",142,3355,52652,0.2689699587074289,
2018-01-10 16:56:20.835516,/en/pb/hansard-debates/rhr/document/51HansD_20160415/volume-713-week-44-wednesday-13-april-2016-continued,13-Apr-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 13 April 2016(continued on Thursday, 14 April 2016)  ",10152,4895,21449,32.12556564665675,
2018-01-10 16:56:22.757096,/en/pb/hansard-debates/rhr/document/51HansD_20160414/volume-713-week-44-thursday-14-april-2016,14-Apr-2016  ,"Parliamentary Debates (Hansard) for Thursday, 14 April 2016  ",9182,4799,26895,25.451118441112065,
2018-01-10 16:56:25.033569,/en/pb/hansard-debates/rhr/document/51HansD_20160503/volume-713-week-45-tuesday-3-may-2016,03-May-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 3 May 2016  ",499,3304,52961,0.9334081556303778,
2018-01-10 16:56:27.498767,/en/pb/hansard-debates/rhr/document/51HansD_20160504/volume-713-week-45-wednesday-4-may-2016,04-May-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 4 May 2016  ",341,3448,51634,0.656084656084656,
2018-01-10 16:56:29.980504,/en/pb/hansard-debates/rhr/document/51HansD_20160505/volume-713-week-45-thursday-5-may-2016,05-May-2016  ,"Parliamentary Debates (Hansard) for Thursday, 5 May 2016  ",179,1825,31413,0.5665991390225373,
2018-01-10 16:56:31.882937,/en/pb/hansard-debates/rhr/document/51HansD_20160510/volume-713-week-46-tuesday-10-may-2016,10-May-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 10 May 2016  ",172,3244,50304,0.34075600285284097,
2018-01-10 16:56:34.398806,/en/pb/hansard-debates/rhr/document/51HansD_20160511/volume-713-week-46-wednesday-11-may-2016,11-May-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 11 May 2016  ",1288,3159,47293,2.6512422552026513,
2018-01-10 16:56:36.748462,/en/pb/hansard-debates/rhr/document/51HansD_20160512/volume-713-week-46-thursday-12-may-2016,12-May-2016  ,"Parliamentary Debates (Hansard) for Thursday, 12 May 2016  ",155,1641,32127,0.4801437333498544,
2018-01-10 16:56:38.804788,/en/pb/hansard-debates/rhr/document/51HansD_20160524/volume-714-week-47-tuesday-24-may-2016,24-May-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 24 May 2016  ",101,3342,51089,0.19730416096893924,
2018-01-10 16:56:41.315413,/en/pb/hansard-debates/rhr/document/51HansD_20160528/volume-714-week-47-tuesday-24-may-2016-continued-on,24-May-2016  ,"Parliamentary Debates (Hansard) for Tuesday, 24 May 2016(continued on Wednesday, 25 May 2016)  ",8496,4240,24403,25.82449314568832,
2018-01-10 16:56:43.238065,/en/pb/hansard-debates/rhr/document/51HansD_20160525/volume-714-week-47-wednesday-25-may-2016,25-May-2016  ,"Parliamentary Debates (Hansard) for Wednesday, 25 May 2016  ",208,3191,52155,0.39722704963428374,
2018-01-10 16:56:45.807611,/en/pb/hansard-debates/rhr/document/51HansD_20160526/volume-714-week-47-thursday-26-may-2016,26-May-2016  ,"Parliamentary Debates (Hansard) for Thursday, 26 May 2016  ",198,3214,52396,0.3764687987222877,
