Date retreived,Hansard document url,wā,title,Te Reo length,Ambiguous length,Other length,is Māori (%),awaiting authorised reo
2017-12-20 15:16:46.609282,/en/pb/hansard-debates/rhr/document/47HansD_20050617/volume-626-week-92-tuesday-14-june-2005-continued-on,14-Jun-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 14 June 2005(continued on Friday, 17 June 2005)  ",28,3498,57009,0.04909094096814349,
2017-12-20 15:16:49.342001,/en/pb/hansard-debates/rhr/document/47HansD_20050621/volume-627-week-93-tuesday-21-june-2005,21-Jun-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 21 June 2005  ",845,2915,48011,1.7295726215817915,
2017-12-20 15:16:51.842177,/en/pb/hansard-debates/rhr/document/47HansD_20050622/volume-627-week-93-wednesday-22-june-2005,22-Jun-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 22 June 2005  ",589,3158,45990,1.264518345177011,
2017-12-20 15:16:54.412364,/en/pb/hansard-debates/rhr/document/47HansD_20050623/volume-627-week-93-thursday-23-june-2005,23-Jun-2005  ,"Parliamentary Debates (Hansard) for Thursday, 23 June 2005  ",669,1721,26799,2.4355613805155087,
2017-12-20 15:16:56.278094,/en/pb/hansard-debates/rhr/document/47HansD_20050726/volume-627-week-94-tuesday-26-july-2005,26-Jul-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 26 July 2005  ",104,2976,48608,0.2134997536541304,
2017-12-20 15:16:58.883515,/en/pb/hansard-debates/rhr/document/47HansD_20050727/volume-627-week-94-wednesday-27-july-2005,27-Jul-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 27 July 2005  ",124,3375,51965,0.2380540997139511,
2017-12-20 15:17:01.447612,/en/pb/hansard-debates/rhr/document/47HansD_20050728/volume-627-week-94-thursday-28-july-2005,28-Jul-2005  ,"Parliamentary Debates (Hansard) for Thursday, 28 July 2005  ",44,1651,25914,0.16950458432853072,
2017-12-20 15:17:03.275937,/en/pb/hansard-debates/rhr/document/47HansD_20050802/volume-627-week-95-tuesday-2-august-2005,02-Aug-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 2 August 2005  ",109,3580,48835,0.22270349787512259,
2017-12-20 15:17:06.084203,/en/pb/hansard-debates/rhr/document/47HansD_20050803/volume-627-week-95-tuesday-2-august-2005-continued,02-Aug-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 2 August 2005(continued on Wednesday, 3 August 2005)  ",285,4705,83991,0.3381745692723907,
2017-12-20 15:17:09.271627,/en/pb/hansard-debates/rhr/document/48HansD_20051107/volume-628-week-1-monday-7-november-2005,07-Nov-2005  ,"Parliamentary Debates (Hansard) for Monday, 7 November 2005  ",2,92,1652,0.12091898428053205,
2017-12-20 15:17:10.083328,/en/pb/hansard-debates/rhr/document/48HansD_20051108/volume-628-week-1-tuesday-8-november-2005,08-Nov-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 8 November 2005  ",50,1125,17862,0.2791424743188924,
2017-12-20 15:17:11.665948,/en/pb/hansard-debates/rhr/document/48HansD_20051109/volume-628-week-1-wednesday-9-november-2005,09-Nov-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 9 November 2005  ",1229,3237,26686,4.402650904531614,
2017-12-20 15:17:13.360239,/en/pb/hansard-debates/rhr/document/48HansD_20051115/volume-628-week-2-tuesday-15-november-2005,15-Nov-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 15 November 2005  ",311,3122,48247,0.6404711890934552,
2017-12-20 15:17:15.825504,/en/pb/hansard-debates/rhr/document/48HansD_20051116/volume-628-week-2-wednesday-16-november-2005,16-Nov-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 16 November 2005  ",581,3318,48156,1.1921127685331474,
2017-12-20 15:17:18.278966,/en/pb/hansard-debates/rhr/document/48HansD_20051117/volume-628-week-2-thursday-17-november-2005,17-Nov-2005  ,"Parliamentary Debates (Hansard) for Thursday, 17 November 2005  ",535,2161,28354,1.851915954169407,
2017-12-20 15:17:20.200173,/en/pb/hansard-debates/rhr/document/48HansD_20051122/volume-628-week-3-tuesday-22-november-2005,22-Nov-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 22 November 2005  ",902,3864,50788,1.7450183787966724,
2017-12-20 15:17:22.816286,/en/pb/hansard-debates/rhr/document/48HansD_20051123/volume-628-week-3-wednesday-23-november-2005,23-Nov-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 23 November 2005  ",345,3505,50393,0.6799637352674524,
2017-12-20 15:17:25.282743,/en/pb/hansard-debates/rhr/document/48HansD_20051124/volume-628-week-3-thursday-24-november-2005,24-Nov-2005  ,"Parliamentary Debates (Hansard) for Thursday, 24 November 2005  ",408,1990,29512,1.3636363636363635,
2017-12-20 15:17:27.224114,/en/pb/hansard-debates/rhr/document/48HansD_20051206/volume-628-week-4-tuesday-6-december-2005,06-Dec-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 6 December 2005  ",539,3164,46859,1.1371787839149332,
2017-12-20 15:17:29.800056,/en/pb/hansard-debates/rhr/document/48HansD_20051207/volume-628-week-4-wednesday-7-december-2005,07-Dec-2005  ,"Parliamentary Debates (Hansard) for Wednesday, 7 December 2005  ",413,3196,47191,0.8675741534324847,
2017-12-20 15:17:32.241905,/en/pb/hansard-debates/rhr/document/48HansD_20051208/volume-628-week-4-thursday-8-december-2005,08-Dec-2005  ,"Parliamentary Debates (Hansard) for Thursday, 8 December 2005  ",456,1878,27570,1.6270605865981589,
2017-12-20 15:17:34.144568,/en/pb/hansard-debates/rhr/document/48HansD_20051213/volume-628-week-5-tuesday-13-december-2005,13-Dec-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 13 December 2005  ",132,3332,50040,0.2630949533604401,
2017-12-20 15:17:37.090930,/en/pb/hansard-debates/rhr/document/48HansD_20051214/volume-628-week-5-tuesday-13-december-2005-continued,13-Dec-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 13 December 2005(continued on Wednesday, 14 December 2005)  ",146,5933,87735,0.16613374904700676,
2017-12-20 15:17:40.777353,/en/pb/hansard-debates/rhr/document/48HansD_20051215/volume-628-week-5-tuesday-13-december-2005-continued,13-Dec-2005  ,"Parliamentary Debates (Hansard) for Tuesday, 13 December 2005(continued on Thursday, 15 December 2005)  ",652,3220,46647,1.3784646609864901,
2017-12-20 15:17:43.541814,/en/pb/hansard-debates/rhr/document/48HansD_20060214/volume-629-week-6-tuesday-14-february-2006,14-Feb-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 14 February 2006  ",198,3172,51387,0.38383250945042163,
2017-12-20 15:17:46.048933,/en/pb/hansard-debates/rhr/document/48HansD_20060215/volume-629-week-6-wednesday-15-february-2006,15-Feb-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 15 February 2006  ",531,3446,49186,1.0680451354667417,
2017-12-20 15:17:48.572921,/en/pb/hansard-debates/rhr/document/48HansD_20060216/volume-629-week-6-thursday-16-february-2006,16-Feb-2006  ,"Parliamentary Debates (Hansard) for Thursday, 16 February 2006  ",133,2065,30670,0.431776125702042,
2017-12-20 15:17:50.608866,/en/pb/hansard-debates/rhr/document/48HansD_20060221/volume-629-week-7-tuesday-21-february-2006,21-Feb-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 21 February 2006  ",299,3175,49555,0.5997512737192603,
2017-12-20 15:17:53.151804,/en/pb/hansard-debates/rhr/document/48HansD_20060222/volume-629-week-7-wednesday-22-february-2006,22-Feb-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 22 February 2006  ",641,3328,49827,1.2701117539827218,
2017-12-20 15:17:55.729907,/en/pb/hansard-debates/rhr/document/48HansD_20060223/volume-629-week-7-thursday-23-february-2006,23-Feb-2006  ,"Parliamentary Debates (Hansard) for Thursday, 23 February 2006  ",301,1657,28880,1.0314930948219732,
2017-12-20 15:17:57.714353,/en/pb/hansard-debates/rhr/document/48HansD_20060228/volume-629-week-8-tuesday-28-february-2006,28-Feb-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 28 February 2006  ",60,2608,40430,0.14818473697209186,
2017-12-20 15:17:59.995134,/en/pb/hansard-debates/rhr/document/48HansD_20060301/volume-629-week-8-wednesday-1-march-2006,01-Mar-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 1 March 2006  ",285,3315,52147,0.543561184009765,
2017-12-20 15:18:02.460821,/en/pb/hansard-debates/rhr/document/48HansD_20060302/volume-629-week-8-thursday-2-march-2006,02-Mar-2006  ,"Parliamentary Debates (Hansard) for Thursday, 2 March 2006  ",171,2001,31582,0.5385317922715964,
2017-12-20 15:18:04.543797,/en/pb/hansard-debates/rhr/document/48HansD_20060314/volume-629-week-9-tuesday-14-march-2006,14-Mar-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 14 March 2006  ",591,2955,48572,1.2021235481968147,
2017-12-20 15:18:07.027837,/en/pb/hansard-debates/rhr/document/48HansD_20060315/volume-629-week-9-wednesday-15-march-2006,15-Mar-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 15 March 2006  ",173,3148,49936,0.3452473607535572,
2017-12-20 15:18:09.626333,/en/pb/hansard-debates/rhr/document/48HansD_20060316/volume-629-week-9-thursday-16-march-2006,16-Mar-2006  ,"Parliamentary Debates (Hansard) for Thursday, 16 March 2006  ",221,3541,54029,0.4073732718894009,
2017-12-20 15:18:12.252120,/en/pb/hansard-debates/rhr/document/48HansD_20060321/volume-630-week-10-tuesday-21-march-2006,21-Mar-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 21 March 2006  ",159,3211,46433,0.3412603021978022,
2017-12-20 15:18:14.802495,/en/pb/hansard-debates/rhr/document/48HansD_20060322/volume-630-week-10-wednesday-22-march-2006,22-Mar-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 22 March 2006  ",269,3245,48688,0.549461772575934,
2017-12-20 15:18:17.249865,/en/pb/hansard-debates/rhr/document/48HansD_20060323/volume-630-week-10-thursday-23-march-2006,23-Mar-2006  ,"Parliamentary Debates (Hansard) for Thursday, 23 March 2006  ",157,1926,26541,0.5880590306389992,
2017-12-20 15:18:19.097237,/en/pb/hansard-debates/rhr/document/48HansD_20060328/volume-630-week-11-tuesday-28-march-2006,28-Mar-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 28 March 2006  ",199,2745,47396,0.418111146128795,
2017-12-20 15:18:21.463534,/en/pb/hansard-debates/rhr/document/48HansD_20060329/volume-630-week-11-wednesday-29-march-2006,29-Mar-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 29 March 2006  ",204,3244,50396,0.4031620553359684,
2017-12-20 15:18:24.057358,/en/pb/hansard-debates/rhr/document/48HansD_20060330/volume-630-week-11-thursday-30-march-2006,30-Mar-2006  ,"Parliamentary Debates (Hansard) for Thursday, 30 March 2006  ",164,1865,30569,0.5336283473790389,
2017-12-20 15:18:26.109105,/en/pb/hansard-debates/rhr/document/48HansD_20060404/volume-630-week-12-tuesday-4-april-2006,04-Apr-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 4 April 2006  ",230,3329,49218,0.4651350914091571,
2017-12-20 15:18:28.622951,/en/pb/hansard-debates/rhr/document/48HansD_20060405/volume-630-week-12-wednesday-5-april-2006,05-Apr-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 5 April 2006  ",275,2943,45975,0.5945945945945946,
2017-12-20 15:18:30.949766,/en/pb/hansard-debates/rhr/document/48HansD_20060406/volume-630-week-12-thursday-6-april-2006,06-Apr-2006  ,"Parliamentary Debates (Hansard) for Thursday, 6 April 2006  ",201,1403,23421,0.8509017018034036,
2017-12-20 15:18:32.815293,/en/pb/hansard-debates/rhr/document/48HansD_20060502/volume-630-week-13-tuesday-2-may-2006,02-May-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 2 May 2006  ",283,2618,43392,0.6479679450486548,
2017-12-20 15:18:35.198096,/en/pb/hansard-debates/rhr/document/48HansD_20060503/volume-630-week-13-wednesday-3-may-2006,03-May-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 3 May 2006  ",383,3280,50138,0.7581005918330991,
2017-12-20 15:18:37.635273,/en/pb/hansard-debates/rhr/document/48HansD_20060504/volume-630-week-13-thursday-4-may-2006,04-May-2006  ,"Parliamentary Debates (Hansard) for Thursday, 4 May 2006  ",1005,2199,28131,3.449341021416804,
2017-12-20 15:18:39.576956,/en/pb/hansard-debates/rhr/document/48HansD_20060509/volume-631-week-14-tuesday-9-may-2006,09-May-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 9 May 2006  ",257,3034,48041,0.5321131309785084,
2017-12-20 15:18:41.975393,/en/pb/hansard-debates/rhr/document/48HansD_20060510/volume-631-week-14-wednesday-10-may-2006,10-May-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 10 May 2006  ",660,3211,47671,1.36558316608388,
2017-12-20 15:18:44.390149,/en/pb/hansard-debates/rhr/document/48HansD_20060511/volume-631-week-14-thursday-11-may-2006,11-May-2006  ,"Parliamentary Debates (Hansard) for Thursday, 11 May 2006  ",152,1926,30237,0.5001809865411827,
2017-12-20 15:18:46.382711,/en/pb/hansard-debates/rhr/document/48HansD_20060516/volume-631-week-15-tuesday-16-may-2006,16-May-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 16 May 2006  ",371,3138,49190,0.7485724662537075,
2017-12-20 15:18:48.938665,/en/pb/hansard-debates/rhr/document/48HansD_20060517/volume-631-week-15-wednesday-17-may-2006,17-May-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 17 May 2006  ",384,3204,48999,0.7775955288257093,
2017-12-20 15:18:51.266834,/en/pb/hansard-debates/rhr/document/48HansD_20060518/volume-631-week-15-thursday-18-may-2006,18-May-2006  ,"Parliamentary Debates (Hansard) for Thursday, 18 May 2006  ",108,1734,31916,0.3372470647014739,
2017-12-20 15:18:53.267768,/en/pb/hansard-debates/rhr/document/48HansD_20060523/volume-631-week-16-tuesday-23-may-2006,23-May-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 23 May 2006  ",480,3344,50032,0.9502692429521697,
2017-12-20 15:18:55.806153,/en/pb/hansard-debates/rhr/document/48HansD_20060524/volume-631-week-16-wednesday-24-may-2006,24-May-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 24 May 2006  ",445,2999,49965,0.8827613568736362,
2017-12-20 15:18:58.262962,/en/pb/hansard-debates/rhr/document/48HansD_20060525/volume-631-week-16-thursday-25-may-2006,25-May-2006  ,"Parliamentary Debates (Hansard) for Thursday, 25 May 2006  ",337,1439,20966,1.581936816410834,
2017-12-20 15:18:59.894885,/en/pb/hansard-debates/rhr/document/48HansD_20060613/volume-631-week-17-tuesday-13-june-2006,13-Jun-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 13 June 2006  ",262,2863,46302,0.5626664375912722,
2017-12-20 15:19:02.473293,/en/pb/hansard-debates/rhr/document/48HansD_20060614/volume-631-week-17-wednesday-14-june-2006,14-Jun-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 14 June 2006  ",261,2922,50658,0.512578801626112,
2017-12-20 15:19:04.921691,/en/pb/hansard-debates/rhr/document/48HansD_20060615/volume-631-week-17-thursday-15-june-2006,15-Jun-2006  ,"Parliamentary Debates (Hansard) for Thursday, 15 June 2006  ",154,1803,30005,0.5106270101793826,
2017-12-20 15:19:06.839659,/en/pb/hansard-debates/rhr/document/48HansD_20060620/volume-632-week-18-tuesday-20-june-2006,20-Jun-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 20 June 2006  ",135,3297,50480,0.26671935197075963,
2017-12-20 15:19:09.447898,/en/pb/hansard-debates/rhr/document/48HansD_20060621/volume-632-week-18-wednesday-21-june-2006,21-Jun-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 21 June 2006  ",288,3170,46378,0.6171516735953371,
2017-12-20 15:19:11.942022,/en/pb/hansard-debates/rhr/document/48HansD_20060622/volume-632-week-18-thursday-22-june-2006,22-Jun-2006  ,"Parliamentary Debates (Hansard) for Thursday, 22 June 2006  ",112,1758,29882,0.3734080149363206,
2017-12-20 15:19:13.877281,/en/pb/hansard-debates/rhr/document/48HansD_20060627/volume-632-week-19-tuesday-27-june-2006,27-Jun-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 27 June 2006  ",790,2901,48440,1.6047125736339631,
2017-12-20 15:19:16.355999,/en/pb/hansard-debates/rhr/document/48HansD_20060628/volume-632-week-19-wednesday-28-june-2006,28-Jun-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 28 June 2006  ",596,2978,47685,1.234440048880512,
2017-12-20 15:19:18.712879,/en/pb/hansard-debates/rhr/document/48HansD_20060629/volume-632-week-19-thursday-29-june-2006,29-Jun-2006  ,"Parliamentary Debates (Hansard) for Thursday, 29 June 2006  ",175,1589,29263,0.5944697329981656,
2017-12-20 15:19:20.589884,/en/pb/hansard-debates/rhr/document/48HansD_20060718/volume-632-week-20-tuesday-18-july-2006,18-Jul-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 18 July 2006  ",186,3213,49341,0.37555272881458596,
2017-12-20 15:19:23.006988,/en/pb/hansard-debates/rhr/document/48HansD_20060719/volume-632-week-20-wednesday-19-july-2006,19-Jul-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 19 July 2006  ",316,3010,48550,0.6466663938116481,
2017-12-20 15:19:25.376533,/en/pb/hansard-debates/rhr/document/48HansD_20060720/volume-632-week-20-thursday-20-july-2006,20-Jul-2006  ,"Parliamentary Debates (Hansard) for Thursday, 20 July 2006  ",420,1726,28095,1.4729089952656496,
2017-12-20 15:19:27.226656,/en/pb/hansard-debates/rhr/document/48HansD_20060725/volume-632-week-21-tuesday-25-july-2006,25-Jul-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 25 July 2006  ",2351,4029,43463,5.131619155716593,
2017-12-20 15:19:29.877881,/en/pb/hansard-debates/rhr/document/48HansD_20060726/volume-632-week-21-wednesday-26-july-2006,26-Jul-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 26 July 2006  ",2376,4215,43870,5.137741642520434,
2017-12-20 15:19:32.319246,/en/pb/hansard-debates/rhr/document/48HansD_20060727/volume-632-week-21-thursday-27-july-2006,27-Jul-2006  ,"Parliamentary Debates (Hansard) for Thursday, 27 July 2006  ",2302,2692,26326,8.041078664244795,
2017-12-20 15:19:34.192001,/en/pb/hansard-debates/rhr/document/48HansD_20060801/volume-633-week-22-tuesday-1-august-2006,01-Aug-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 1 August 2006  ",1105,3401,43516,2.476412451536272,
2017-12-20 15:19:36.687773,/en/pb/hansard-debates/rhr/document/48HansD_20060802/volume-633-week-22-wednesday-2-august-2006,02-Aug-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 2 August 2006  ",355,2828,44427,0.7927292215622348,
2017-12-20 15:19:38.990466,/en/pb/hansard-debates/rhr/document/48HansD_20060803/volume-633-week-22-thursday-3-august-2006,03-Aug-2006  ,"Parliamentary Debates (Hansard) for Thursday, 3 August 2006  ",228,1597,27013,0.8369736793803458,
2017-12-20 15:19:40.590683,/en/pb/hansard-debates/rhr/document/48HansD_20060822/volume-633-week-23-tuesday-22-august-2006,22-Aug-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 22 August 2006  ",2020,1991,13396,13.103269330565647,
2017-12-20 15:19:41.989488,/en/pb/hansard-debates/rhr/document/48HansD_20060823/volume-633-week-23-wednesday-23-august-2006,23-Aug-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 23 August 2006  ",235,2399,38112,0.6128249928286437,
2017-12-20 15:19:44.160768,/en/pb/hansard-debates/rhr/document/48HansD_20060824/volume-633-week-23-thursday-24-august-2006,24-Aug-2006  ,"Parliamentary Debates (Hansard) for Thursday, 24 August 2006  ",235,1754,31030,0.7516392131776747,
2017-12-20 15:19:46.049284,/en/pb/hansard-debates/rhr/document/48HansD_20060829/volume-633-week-24-tuesday-29-august-2006,29-Aug-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 29 August 2006  ",127,3080,47322,0.2676557988577209,
2017-12-20 15:19:48.516438,/en/pb/hansard-debates/rhr/document/48HansD_20060830/volume-633-week-24-wednesday-30-august-2006,30-Aug-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 30 August 2006  ",692,3094,51057,1.3372239077083614,
2017-12-20 15:19:50.987189,/en/pb/hansard-debates/rhr/document/48HansD_20060831/volume-633-week-24-thursday-31-august-2006,31-Aug-2006  ,"Parliamentary Debates (Hansard) for Thursday, 31 August 2006  ",140,1550,27457,0.5073015182809726,
2017-12-20 15:19:52.843749,/en/pb/hansard-debates/rhr/document/48HansD_20060905/volume-633-week-25-tuesday-5-september-2006,05-Sep-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 5 September 2006  ",130,2865,47574,0.27251383531779305,
2017-12-20 15:19:55.413203,/en/pb/hansard-debates/rhr/document/48HansD_20060906/volume-633-week-25-wednesday-6-september-2006,06-Sep-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 6 September 2006  ",358,2993,49672,0.7155706576054367,
2017-12-20 15:19:58.019012,/en/pb/hansard-debates/rhr/document/48HansD_20060907/volume-633-week-25-thursday-7-september-2006,07-Sep-2006  ,"Parliamentary Debates (Hansard) for Thursday, 7 September 2006  ",385,2098,28118,1.3507350103497877,
2017-12-20 15:20:00.099998,/en/pb/hansard-debates/rhr/document/48HansD_20060912/volume-634-week-26-tuesday-12-september-2006,12-Sep-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 12 September 2006  ",689,2835,44168,1.535992152841251,
2017-12-20 15:20:02.446014,/en/pb/hansard-debates/rhr/document/48HansD_20060913/volume-634-week-26-wednesday-13-september-2006,13-Sep-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 13 September 2006  ",148,2898,45359,0.3252246907069242,
2017-12-20 15:20:04.854092,/en/pb/hansard-debates/rhr/document/48HansD_20060914/volume-634-week-26-thursday-14-september-2006,14-Sep-2006  ,"Parliamentary Debates (Hansard) for Thursday, 14 September 2006  ",1597,2598,26500,5.683880841370965,
2017-12-20 15:20:06.737299,/en/pb/hansard-debates/rhr/document/48HansD_20061010/volume-634-week-27-tuesday-10-october-2006,10-Oct-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 10 October 2006  ",286,2723,45834,0.6201214223764093,
2017-12-20 15:20:09.133534,/en/pb/hansard-debates/rhr/document/48HansD_20061011/volume-634-week-27-wednesday-11-october-2006,11-Oct-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 11 October 2006  ",332,3403,48895,0.6744266357893026,
2017-12-20 15:20:11.638669,/en/pb/hansard-debates/rhr/document/48HansD_20061012/volume-634-week-27-thursday-12-october-2006,12-Oct-2006  ,"Parliamentary Debates (Hansard) for Thursday, 12 October 2006  ",55,1748,28173,0.19484200085021963,
2017-12-20 15:20:13.768804,/en/pb/hansard-debates/rhr/document/48HansD_20061017/volume-634-week-28-tuesday-17-october-2006,17-Oct-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 17 October 2006  ",87,3010,49095,0.17689398560448943,
2017-12-20 15:20:16.519657,/en/pb/hansard-debates/rhr/document/48HansD_20061018/volume-634-week-28-tuesday-17-october-2006-continued,17-Oct-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 17 October 2006(continued on Wednesday, 18 October 2006)  ",82,3173,54754,0.14953680064191407,
2017-12-20 15:20:19.272268,/en/pb/hansard-debates/rhr/document/48HansD_20061019/volume-634-week-28-thursday-19-october-2006,19-Oct-2006  ,"Parliamentary Debates (Hansard) for Thursday, 19 October 2006  ",91,1726,28611,0.3170510765800293,
2017-12-20 15:20:21.813301,/en/pb/hansard-debates/rhr/document/48HansD_20061024/volume-634-week-29-tuesday-24-october-2006,24-Oct-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 24 October 2006  ",113,2657,46142,0.24429791373905524,
2017-12-20 15:20:24.165306,/en/pb/hansard-debates/rhr/document/48HansD_20061025/volume-634-week-29-wednesday-25-october-2006,25-Oct-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 25 October 2006  ",203,2930,49205,0.4108646373056995,
2017-12-20 15:20:26.738934,/en/pb/hansard-debates/rhr/document/48HansD_20061026/volume-634-week-29-thursday-26-october-2006,26-Oct-2006  ,"Parliamentary Debates (Hansard) for Thursday, 26 October 2006  ",205,1591,27487,0.7402860031778131,
2017-12-20 15:20:28.825247,/en/pb/hansard-debates/rhr/document/48HansD_20061107/volume-635-week-30-tuesday-7-november-2006,07-Nov-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 7 November 2006  ",163,2662,46985,0.34571986086366335,
2017-12-20 15:20:31.297216,/en/pb/hansard-debates/rhr/document/48HansD_20081108/volume-635-week-30-wednesday-8-november-2006,08-Nov-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 8 November 2006  ",294,2659,45131,0.647220693450743,
2017-12-20 15:20:33.477684,/en/pb/hansard-debates/rhr/document/48HansD_20061109/volume-635-week-30-thursday-9-november-2006,09-Nov-2006  ,"Parliamentary Debates (Hansard) for Thursday, 9 November 2006  ",946,1723,27673,3.305496348579615,
2017-12-20 15:20:35.300019,/en/pb/hansard-debates/rhr/document/48HansD_20061114/volume-635-week-31-tuesday-14-november-2006,14-Nov-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 14 November 2006  ",606,2737,45721,1.3080924730718588,
2017-12-20 15:20:37.695516,/en/pb/hansard-debates/rhr/document/48HansD_20061115/volume-635-week-31-wednesday-15-november-2006,15-Nov-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 15 November 2006  ",1249,3147,48679,2.5016023073225444,
2017-12-20 15:20:40.205412,/en/pb/hansard-debates/rhr/document/48HansD_20061116/volume-635-week-31-thursday-16-november-2006,16-Nov-2006  ,"Parliamentary Debates (Hansard) for Thursday, 16 November 2006  ",114,1490,27261,0.41643835616438357,
2017-12-20 15:20:42.013182,/en/pb/hansard-debates/rhr/document/48HansD_20061121/volume-635-week-32-tuesday-21-november-2006,21-Nov-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 21 November 2006  ",183,2206,40033,0.4550427690471454,
2017-12-20 15:20:44.291703,/en/pb/hansard-debates/rhr/document/48HansD_20061122/volume-635-week-32-wednesday-22-november-2006,22-Nov-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 22 November 2006  ",512,3140,51432,0.9856768827968582,
2017-12-20 15:20:46.860717,/en/pb/hansard-debates/rhr/document/48HansD_20061123/volume-635-week-32-thursday-23-november-2006,23-Nov-2006  ,"Parliamentary Debates (Hansard) for Thursday, 23 November 2006  ",176,1589,29192,0.5992917461182239,
2017-12-20 15:20:48.673707,/en/pb/hansard-debates/rhr/document/48HansD_20061205/volume-636-week-33-tuesday-5-december-2006,05-Dec-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 5 December 2006  ",448,2717,48814,0.909423084730624,
2017-12-20 15:20:51.218951,/en/pb/hansard-debates/rhr/document/48HansD_20061206/volume-636-week-33-wednesday-6-december-2006,06-Dec-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 6 December 2006  ",932,2997,46179,1.9783065526097938,
2017-12-20 15:20:53.629655,/en/pb/hansard-debates/rhr/document/48HansD_20061207/volume-636-week-33-thursday-7-december-2006,07-Dec-2006  ,"Parliamentary Debates (Hansard) for Thursday, 7 December 2006  ",293,1682,29647,0.978623914495658,
2017-12-20 15:20:55.561596,/en/pb/hansard-debates/rhr/document/48HansD_20061212/volume-636-week-34-tuesday-12-december-2006,12-Dec-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 12 December 2006  ",194,2827,47766,0.40450375312760634,
